time, intensity
1645338647,-102200000.0
1645338647,-102200000.0
1645338647,-102200000.0
1645338647,-102200000.0
1645338647,-102200000.0
1645338647,-102200000.0
1645338647,-102200000.0
1645338647,-102200000.0
1645338647,-102200000.0
1645338648,-102200000.0
1645338648,-102200000.0
1645338648,-102200000.0
1645338648,-102200000.0
1645338648,-102200000.0
1645338648,-102200000.0
1645338648,-102200000.0
1645338648,-102200000.0
1645338648,-102200000.0
1645338648,-102200000.0
1645338649,-102200000.0
1645338649,-102200000.0
1645338649,-102200000.0
1645338649,-102200000.0
1645338649,-102200000.0
1645338649,-102200000.0
1645338649,-102200000.0
1645338649,-102200000.0
1645338649,-102200000.0
1645338649,-102200000.0
1645338650,-102200000.0
1645338650,-102200000.0
1645338650,-102200000.0
1645338650,-102200000.0
1645338650,-102200000.0
1645338650,-102200000.0
1645338650,-102200000.0
1645338650,-102200000.0
1645338650,-102200000.0
1645338651,-102200000.0
1645338651,-102200000.0
1645338651,-102200000.0
1645338651,-102200000.0
1645338651,-102200000.0
1645338651,-102200000.0
1645338651,-102200000.0
1645338651,-102200000.0
1645338651,-102200000.0
1645338651,-102200000.0
1645338652,-102200000.0
1645338652,-102200000.0
1645338652,-102200000.0
1645338652,-102100000.0
1645338652,-102200000.0
1645338652,-102200000.0
1645338652,-102200000.0
1645338652,-102200000.0
1645338652,-102200000.0
1645338652,-102200000.0
1645338653,-102200000.0
1645338653,-102200000.0
1645338653,-102200000.0
1645338653,-102200000.0
1645338653,-102200000.0
1645338653,-102200000.0
1645338653,-102200000.0
1645338653,-102200000.0
1645338653,-102200000.0
1645338653,-102200000.0
1645338654,-102200000.0
1645338654,-102200000.0
1645338654,-102200000.0
1645338654,-102200000.0
1645338654,-102200000.0
1645338654,-102200000.0
1645338654,-102200000.0
1645338654,-102200000.0
1645338654,-102200000.0
1645338654,-102200000.0
1645338655,-102200000.0
1645338655,-102200000.0
1645338655,-102200000.0
1645338655,-102200000.0
1645338655,-102200000.0
1645338655,-102200000.0
1645338655,-102200000.0
1645338655,-102200000.0
1645338655,-102200000.0
1645338655,-102200000.0
1645338656,-102200000.0
1645338656,-102200000.0
1645338656,-102200000.0
1645338656,-102200000.0
1645338656,-102200000.0
1645338656,-102200000.0
1645338656,-102200000.0
1645338656,-102200000.0
1645338656,-102200000.0
1645338656,-102200000.0
1645338657,-102200000.0
1645338657,-102200000.0
1645338657,-102200000.0
1645338657,-102200000.0
1645338657,-102200000.0
1645338657,-102200000.0
1645338657,-102200000.0
1645338657,-102200000.0
1645338657,-102200000.0
1645338657,-102200000.0
1645338658,-102200000.0
1645338658,-102200000.0
1645338658,-102200000.0
1645338658,-102200000.0
1645338658,-102200000.0
1645338658,-102200000.0
1645338658,-102200000.0
1645338658,-102200000.0
1645338658,-102200000.0
1645338658,-102200000.0
1645338659,-102200000.0
1645338659,-102200000.0
1645338659,-102200000.0
1645338659,-102200000.0
1645338659,-102200000.0
1645338659,-102200000.0
1645338659,-102200000.0
1645338659,-102200000.0
1645338659,-102200000.0
1645338659,-102200000.0
1645338660,-102200000.0
1645338660,-102200000.0
1645338660,-102200000.0
1645338660,-102200000.0
1645338660,-102200000.0
1645338660,-102200000.0
1645338660,-102200000.0
1645338660,-102200000.0
1645338660,-102200000.0
1645338660,-102200000.0
1645338661,-102200000.0
1645338661,-102200000.0
1645338661,-102200000.0
1645338661,-102200000.0
1645338661,-102200000.0
1645338661,-102200000.0
1645338661,-102200000.0
1645338661,-102200000.0
1645338661,-102200000.0
1645338661,-102200000.0
1645338662,-102200000.0
1645338662,-102200000.0
1645338662,-102200000.0
1645338662,-102200000.0
1645338662,-102200000.0
1645338662,-102200000.0
1645338662,-102200000.0
1645338662,-102200000.0
1645338662,-102200000.0
1645338662,-102200000.0
1645338663,-102200000.0
1645338663,-102200000.0
1645338663,-102200000.0
1645338663,-102200000.0
1645338663,-102200000.0
1645338663,-102200000.0
1645338663,-102200000.0
1645338663,-102200000.0
1645338663,-102200000.0
1645338663,-102200000.0
1645338664,-102200000.0
1645338664,-102200000.0
1645338664,-102200000.0
1645338664,-102200000.0
1645338664,-102200000.0
1645338664,-102200000.0
1645338664,-102200000.0
1645338664,-102200000.0
1645338664,-102200000.0
1645338664,-102200000.0
1645338665,-102200000.0
1645338665,-102200000.0
1645338665,-102200000.0
1645338665,-102200000.0
1645338665,-102200000.0
1645338665,-102100000.0
1645338665,-102200000.0
1645338665,-102200000.0
1645338665,-102200000.0
1645338665,-102200000.0
1645338666,-102200000.0
1645338666,-102200000.0
1645338666,-102200000.0
1645338666,-102200000.0
1645338666,-102200000.0
1645338666,-102200000.0
1645338666,-102200000.0
1645338666,-102200000.0
1645338666,-102200000.0
1645338666,-102200000.0
1645338667,-102200000.0
1645338667,-102200000.0
1645338667,-102200000.0
1645338667,-102200000.0
1645338667,-102200000.0
1645338667,-102200000.0
1645338667,-102200000.0
1645338667,-102200000.0
1645338667,-102200000.0
1645338667,-102200000.0
1645338668,-102200000.0
1645338668,-102200000.0
1645338668,-102200000.0
1645338668,-102200000.0
1645338668,-102200000.0
1645338668,-102200000.0
1645338668,-102200000.0
1645338668,-102100000.0
1645338668,-102200000.0
1645338668,-102200000.0
1645338669,-102200000.0
1645338669,-102200000.0
1645338669,-102200000.0
1645338669,-102200000.0
1645338669,-102200000.0
1645338669,-102200000.0
1645338669,-102200000.0
1645338669,-102200000.0
1645338669,-102200000.0
1645338669,-102200000.0
1645338670,-102200000.0
1645338670,-102200000.0
1645338670,-102200000.0
1645338670,-102200000.0
1645338670,-102200000.0
1645338670,-102200000.0
1645338670,-102200000.0
1645338670,-102100000.0
1645338670,-102200000.0
1645338671,-102200000.0
1645338671,-102200000.0
1645338671,-102200000.0
1645338671,-102200000.0
1645338671,-102200000.0
1645338671,-102200000.0
1645338671,-102200000.0
1645338671,-102200000.0
1645338671,-102200000.0
1645338671,-102200000.0
1645338672,-102200000.0
1645338672,-102200000.0
1645338672,-102200000.0
1645338672,-102200000.0
1645338672,-102200000.0
1645338672,-102200000.0
1645338672,-102200000.0
1645338672,-102200000.0
1645338672,-102200000.0
1645338672,-102200000.0
1645338673,-102200000.0
1645338673,-102200000.0
1645338673,-102200000.0
1645338673,-102200000.0
1645338673,-102200000.0
1645338673,-102200000.0
1645338673,-102200000.0
1645338673,-102200000.0
1645338673,-102200000.0
1645338673,-102200000.0
1645338674,-102200000.0
1645338674,-102200000.0
1645338674,-102200000.0
1645338674,-102200000.0
1645338674,-102200000.0
1645338674,-102200000.0
1645338674,-102200000.0
1645338674,-102200000.0
1645338674,-102200000.0
1645338674,-102200000.0
1645338675,-102200000.0
1645338675,-102200000.0
1645338675,-102200000.0
1645338675,-102200000.0
1645338675,-102200000.0
1645338675,-102200000.0
1645338675,-102200000.0
1645338675,-102200000.0
1645338675,-102200000.0
1645338675,-102200000.0
1645338676,-102100000.0
1645338676,-102200000.0
1645338676,-102200000.0
1645338676,-102200000.0
1645338676,-102200000.0
1645338676,-102200000.0
1645338676,-102200000.0
1645338676,-102200000.0
1645338676,-102200000.0
1645338676,-102200000.0
1645338677,-102200000.0
1645338677,-102200000.0
1645338677,-102200000.0
1645338677,-102200000.0
1645338677,-102200000.0
1645338677,-102200000.0
1645338677,-102200000.0
1645338677,-102200000.0
1645338677,-102200000.0
1645338677,-102200000.0
1645338678,-102200000.0
1645338678,-102200000.0
1645338678,-102200000.0
1645338678,-102200000.0
1645338678,-102200000.0
1645338678,-102200000.0
1645338678,-102200000.0
1645338678,-102200000.0
1645338678,-102200000.0
1645338678,-102200000.0
1645338679,-102200000.0
1645338679,-102200000.0
1645338679,-102200000.0
1645338679,-102200000.0
1645338679,-102200000.0
1645338679,-102200000.0
1645338679,-102200000.0
1645338679,-102200000.0
1645338679,-102200000.0
1645338679,-102200000.0
1645338680,-102200000.0
1645338680,-102200000.0
1645338680,-102200000.0
1645338680,-102200000.0
1645338680,-102200000.0
1645338680,-102200000.0
1645338680,-102200000.0
1645338680,-102200000.0
1645338680,-102200000.0
1645338680,-102200000.0
1645338681,-102200000.0
1645338681,-102200000.0
1645338681,-102200000.0
1645338681,-102200000.0
1645338681,-102200000.0
1645338681,-102200000.0
1645338681,-102200000.0
1645338681,-102100000.0
1645338681,-102200000.0
1645338681,-102200000.0
1645338682,-102200000.0
1645338682,-102200000.0
1645338682,-102200000.0
1645338682,-102200000.0
1645338682,-102200000.0
1645338682,-102200000.0
1645338682,-102200000.0
1645338682,-102200000.0
1645338682,-102200000.0
1645338682,-102200000.0
1645338683,-102200000.0
1645338683,-102200000.0
1645338683,-102200000.0
1645338683,-102200000.0
1645338683,-102200000.0
1645338683,-102200000.0
1645338683,-102200000.0
1645338683,-102200000.0
1645338683,-102200000.0
1645338683,-102200000.0
1645338684,-102200000.0
1645338684,-102200000.0
1645338684,-102200000.0
1645338684,-102200000.0
1645338684,-102200000.0
1645338684,-102200000.0
1645338684,-102200000.0
1645338684,-102200000.0
1645338684,-102200000.0
1645338684,-102200000.0
1645338685,-102200000.0
1645338685,-102100000.0
1645338685,-102200000.0
1645338685,-102200000.0
1645338685,-102200000.0
1645338685,-102200000.0
1645338685,-102200000.0
1645338685,-102200000.0
1645338685,-102200000.0
1645338685,-102200000.0
1645338686,-102200000.0
1645338686,-102200000.0
1645338686,-102200000.0
1645338686,-102200000.0
1645338686,-102200000.0
1645338686,-102200000.0
1645338686,-102200000.0
1645338686,-102200000.0
1645338686,-102200000.0
1645338686,-102200000.0
1645338687,-102200000.0
1645341387,-22500000.0
1645341387,-26800000.0
1645341387,-33200000.0
1645341387,-39000000.0
1645341387,-45400000.0
1645341387,-51100000.0
1645341387,-57200000.0
1645341387,-61100000.0
1645341387,-68300000.0
1645341388,-74800000.0
1645341388,-83100000.0
1645341388,-90600000.0
1645341388,-95100000.0
1645341388,-98300000.0
1645341388,-102200000.0
1645341388,-102200000.0
1645341388,-102200000.0
1645341388,-102200000.0
1645341388,-102200000.0
1645341389,-102200000.0
1645341389,-102200000.0
1645341389,-102200000.0
1645341389,-102000000.0
1645341389,-99500000.0
1645341389,-96500000.0
1645341389,-92500000.0
1645341389,-87400000.0
1645341389,-82300000.0
1645341389,-76300000.0
1645341390,-72300000.0
1645341390,-64400000.0
1645341390,-57100000.0
1645341390,-51900000.0
1645341390,-43900000.0
1645341390,-36700000.0
1645341390,-27300000.0
1645341390,-23500000.0
1645341390,-18300000.0
1645341390,-13800000.0
1645341391,-8100000.0
1645341391,-4800000.0
1645341391,-2000000.0
1645341391,100000.0
1645341391,100000.0
1645341391,100000.0
1645341391,100000.0
1645341391,100000.0
1645341391,100000.0
1645341391,100000.0
1645341392,100000.0
1645341392,100000.0
1645341392,100000.0
1645341392,100000.0
1645341392,100000.0
1645341392,100000.0
1645341392,100000.0
1645341392,100000.0
1645341392,100000.0
1645341393,100000.0
1645341393,100000.0
1645341393,-1100000.0
1645341393,-3700000.0
1645341393,-6700000.0
1645341393,-10500000.0
1645341393,-14400000.0
1645341393,-19400000.0
1645341393,-24100000.0
1645341393,-29800000.0
1645341394,-35200000.0
1645341394,-41500000.0
1645341394,-47800000.0
1645341394,-54900000.0
1645341394,-61700000.0
1645341394,-68600000.0
1645341394,-74700000.0
1645341394,-79800000.0
1645341394,-87900000.0
1645341394,-97300000.0
1645341395,-102200000.0
1645341395,-102200000.0
1645341395,-102200000.0
1645341395,-102200000.0
1645341395,-102200000.0
1645341395,-102200000.0
1645341395,-102200000.0
1645341395,-102200000.0
1645341395,-102200000.0
1645341395,-102200000.0
1645341396,-102200000.0
1645341396,-102200000.0
1645341396,-100800000.0
1645341396,-97500000.0
1645341396,-91900000.0
1645341396,-86500000.0
1645341396,-79700000.0
1645341396,-73000000.0
1645341396,-64400000.0
1645341396,-56500000.0
1645341397,-46800000.0
1645341397,-38300000.0
1645341397,-18800000.0
1645341397,-11300000.0
1645341397,-3000000.0
1645341397,100000.0
1645341397,100000.0
1645341397,100000.0
1645341397,100000.0
1645341397,100000.0
1645341398,100000.0
1645341398,100000.0
1645341398,100000.0
1645341398,100000.0
1645341398,100000.0
1645341398,100000.0
1645341398,100000.0
1645341398,100000.0
1645341398,100000.0
1645341398,100000.0
1645341399,100000.0
1645341399,100000.0
1645341399,100000.0
1645341399,100000.0
1645341399,100000.0
1645341399,100000.0
1645341399,-1200000.0
1645341399,-2500000.0
1645341399,-5000000.0
1645341399,-6800000.0
1645341400,-9200000.0
1645341400,-12000000.0
1645341400,-16200000.0
1645341400,-20200000.0
1645341400,-24000000.0
1645341400,-28600000.0
1645341400,-32900000.0
1645341400,-37500000.0
1645341400,-42700000.0
1645341400,-47200000.0
1645341401,-52800000.0
1645341401,-57700000.0
1645341401,-62400000.0
1645341401,-67200000.0
1645341401,-72800000.0
1645341401,-78100000.0
1645341401,-83700000.0
1645341401,-88900000.0
1645341401,-93400000.0
1645341401,-97800000.0
1645341402,-101600000.0
1645341402,-102200000.0
1645341402,-102200000.0
1645341402,-102200000.0
1645341402,-102200000.0
1645341402,-102200000.0
1645341402,-102200000.0
1645341402,-102200000.0
1645341402,-100400000.0
1645341402,-97500000.0
1645341403,-94600000.0
1645341403,-90300000.0
1645341403,-85600000.0
1645341403,-80000000.0
1645341403,-76400000.0
1645341403,-70000000.0
1645341403,-63000000.0
1645341403,-56000000.0
1645341403,-49600000.0
1645341403,-42900000.0
1645341404,-36100000.0
1645341404,-30600000.0
1645341404,-25300000.0
1645341404,-19600000.0
1645341404,-15000000.0
1645341404,-10500000.0
1645341404,-6700000.0
1645341404,-3600000.0
1645341404,-1500000.0
1645341404,100000.0
1645341405,100000.0
1645341405,100000.0
1645341405,100000.0
1645341405,100000.0
1645341405,100000.0
1645341405,100000.0
1645341405,100000.0
1645341405,100000.0
1645341405,100000.0
1645341405,100000.0
1645341406,100000.0
1645341406,-100000.0
1645341406,-2000000.0
1645341406,-3700000.0
1645341406,-5200000.0
1645341406,-7800000.0
1645341406,-10600000.0
1645341406,-13800000.0
1645341406,-18300000.0
1645341406,-22500000.0
1645341407,-26500000.0
1645341407,-30800000.0
1645341407,-35500000.0
1645341407,-40800000.0
1645341407,-45500000.0
1645341407,-48500000.0
1645341407,-60700000.0
1645341407,-67200000.0
1645341407,-73400000.0
1645341407,-77300000.0
1645341408,-84700000.0
1645341408,-82500000.0
1645341408,-102200000.0
1645341408,-102200000.0
1645341408,-102200000.0
1645341408,-102200000.0
1645341408,-102200000.0
1645341408,-102200000.0
1645341408,-102200000.0
1645341408,-102200000.0
1645341409,-102200000.0
1645341409,-102200000.0
1645341409,-102200000.0
1645341409,-102200000.0
1645341409,-100400000.0
1645341409,-95100000.0
1645341409,-89300000.0
1645341409,-82700000.0
1645341409,-74300000.0
1645341409,-72000000.0
1645341410,-67300000.0
1645341410,-57800000.0
1645341410,-48300000.0
1645341410,-40200000.0
1645341410,-30700000.0
1645341410,-21800000.0
1645341410,-13500000.0
1645341410,-5400000.0
1645341410,100000.0
1645341410,100000.0
1645341411,100000.0
1645341411,100000.0
1645341411,100000.0
1645341411,100000.0
1645341411,100000.0
1645341411,100000.0
1645341411,100000.0
1645341411,100000.0
1645341411,100000.0
1645341411,100000.0
1645341412,100000.0
1645341412,100000.0
1645341412,100000.0
1645341412,100000.0
1645341412,100000.0
1645341412,100000.0
1645341412,100000.0
1645341412,100000.0
1645341412,-2300000.0
1645341412,-4800000.0
1645341413,-7600000.0
1645341413,-10300000.0
1645341413,-14000000.0
1645341413,-17900000.0
1645341413,-22300000.0
1645341413,-26300000.0
1645341413,-30300000.0
1645341413,-35200000.0
1645341413,-38400000.0
1645341413,-43600000.0
1645341414,-48800000.0
1645341414,-53600000.0
1645341414,-58300000.0
1645341414,-62800000.0
1645341414,-68000000.0
1645341414,-73200000.0
1645341414,-78600000.0
1645341414,-84000000.0
1645341414,-88800000.0
1645341414,-94000000.0
1645341415,-97800000.0
1645341415,-101200000.0
1645341415,-102200000.0
1645341415,-102200000.0
1645341415,-102200000.0
1645341415,-102200000.0
1645341415,-102200000.0
1645341415,-102200000.0
1645341415,-102200000.0
1645341416,-102200000.0
1645341416,-101700000.0
1645341416,-98200000.0
1645341416,-93800000.0
1645341416,-88200000.0
1645341416,-82900000.0
1645341416,-76500000.0
1645341416,-69100000.0
1645341416,-60800000.0
1645341416,-53900000.0
1645341417,-43000000.0
1645341417,-37200000.0
1645341417,-30800000.0
1645341417,-26400000.0
1645341417,-21900000.0
1645341417,-17600000.0
1645341417,-13600000.0
1645341417,-11600000.0
1645341417,100000.0
1645341417,100000.0
1645341418,100000.0
1645341418,100000.0
1645341418,100000.0
1645341418,100000.0
1645341418,100000.0
1645341418,100000.0
1645341418,100000.0
1645341418,100000.0
1645341418,100000.0
1645341418,100000.0
1645341419,100000.0
1645341419,100000.0
1645341419,100000.0
1645341419,100000.0
1645341419,100000.0
1645341419,100000.0
1645341419,100000.0
1645341419,-7100000.0
1645341419,-3200000.0
1645341419,-5600000.0
1645341420,-8500000.0
1645341420,-11100000.0
1645341420,-15100000.0
1645341420,-19600000.0
1645341420,-24700000.0
1645341420,-27200000.0
1645341420,-33300000.0
1645341420,-38800000.0
1645341420,-47700000.0
1645341420,-51400000.0
1645341421,-57600000.0
1645341421,-63100000.0
1645341421,-70100000.0
1645341421,-76700000.0
1645341421,-84900000.0
1645341421,-92500000.0
1645341421,-100100000.0
1645341421,-102200000.0
1645341421,-102200000.0
1645341421,-102200000.0
1645341422,-102200000.0
1645341422,-102200000.0
1645341422,-102200000.0
1645341422,-102200000.0
1645341422,-102200000.0
1645341422,-102200000.0
1645341422,-102200000.0
1645341422,-102200000.0
1645341422,-101300000.0
1645341422,-97000000.0
1645341423,-92400000.0
1645341423,-86700000.0
1645341423,-81000000.0
1645341423,-74500000.0
1645341423,-67200000.0
1645341423,-59700000.0
1645341423,-51600000.0
1645341423,-42400000.0
1645341423,-34300000.0
1645341423,-26600000.0
1645341424,-20000000.0
1645341424,-12400000.0
1645341424,-5200000.0
1645341424,100000.0
1645341424,100000.0
1645341424,100000.0
1645341424,100000.0
1645341424,100000.0
1645341424,100000.0
1645341424,100000.0
1645341425,100000.0
1645341425,100000.0
1645341425,100000.0
1645341425,100000.0
1645341425,100000.0
1645341425,100000.0
1645341425,100000.0
1645341425,100000.0
1645341425,100000.0
1645341425,100000.0
1645341426,100000.0
1645341426,100000.0
1645341426,100000.0
1645341426,100000.0
1645341426,-700000.0
1645341426,-2000000.0
1645341426,-4500000.0
1645341426,-7400000.0
1645341426,-11100000.0
1645341426,-15400000.0
1645341427,-19000000.0
1645341427,-23900000.0
1645341427,-29000000.0
1645341427,-35200000.0
1645341427,-40800000.0
1645341427,-47100000.0
1645341427,-53100000.0
1645341427,-57100000.0
1645341427,-63600000.0
1645341427,-70400000.0
1645341428,-77400000.0
1645341428,-86400000.0
1645341428,-93700000.0
1645341428,-100300000.0
1645341428,-102200000.0
1645341428,-102200000.0
1645341428,-102200000.0
1645341428,-102200000.0
1645341428,-102200000.0
1645341428,-102200000.0
1645341429,-102200000.0
1645341429,-102200000.0
1645341429,-102200000.0
1645341429,-102200000.0
1645341429,-102200000.0
1645341429,-100200000.0
1645341429,-96000000.0
1645341429,-91100000.0
1645341429,-85200000.0
1645341429,-78600000.0
1645341430,-74500000.0
1645341430,-66700000.0
1645341430,-57900000.0
1645341430,-49700000.0
1645341430,-41400000.0
1645341430,-33400000.0
1645341430,-25500000.0
1645341430,-18700000.0
1645341430,-10500000.0
1645341430,-3600000.0
1645341431,100000.0
1645341431,100000.0
1645341431,100000.0
1645341431,100000.0
1645341431,100000.0
1645341431,100000.0
1645341431,100000.0
1645341431,100000.0
1645341431,100000.0
1645341431,100000.0
1645341432,100000.0
1645341432,100000.0
1645341432,100000.0
1645341432,100000.0
1645341432,100000.0
1645341432,100000.0
1645341432,100000.0
1645341432,100000.0
1645341432,100000.0
1645341432,100000.0
1645341433,-200000.0
1645341433,-1700000.0
1645341433,-4200000.0
1645341433,-6700000.0
1645341433,-10500000.0
1645341433,-14500000.0
1645341433,-19400000.0
1645341433,-23900000.0
1645341433,-29600000.0
1645341433,-34800000.0
1645341434,-41000000.0
1645341434,-46700000.0
1645341434,-51800000.0
1645341434,-57800000.0
1645341434,-64600000.0
1645341434,-70900000.0
1645341434,-78800000.0
1645341434,-86900000.0
1645341434,-95000000.0
1645341434,-101400000.0
1645341435,-102200000.0
1645341435,-102200000.0
1645341435,-102200000.0
1645341435,-102200000.0
1645341435,-102200000.0
1645341435,-102200000.0
1645341435,-102200000.0
1645341435,-102200000.0
1645341435,-102200000.0
1645341435,-100900000.0
1645341436,-98100000.0
1645341436,-95300000.0
1645341436,-94600000.0
1645341436,-88900000.0
1645341436,-83400000.0
1645341436,-77500000.0
1645341436,-70700000.0
1645341436,-62100000.0
1645341436,-50500000.0
1645341436,-43500000.0
1645341437,-36500000.0
1645341437,-29400000.0
1645341437,-23800000.0
1645341437,-17300000.0
1645341437,-12400000.0
1645341437,-6900000.0
1645341437,-3500000.0
1645341437,-200000.0
1645341437,100000.0
1645341437,100000.0
1645341438,100000.0
1645341438,100000.0
1645341438,100000.0
1645341438,100000.0
1645341438,100000.0
1645341438,100000.0
1645341438,100000.0
1645341438,100000.0
1645341438,100000.0
1645341438,100000.0
1645341439,100000.0
1645341439,100000.0
1645341439,100000.0
1645341439,100000.0
1645341439,100000.0
1645341439,-1000000.0
1645341439,-3400000.0
1645341439,-6600000.0
1645341439,-10800000.0
1645341440,-14800000.0
1645341440,-19200000.0
1645341440,-24900000.0
1645341440,-30300000.0
1645341440,-37000000.0
1645341440,-42900000.0
1645341440,-50200000.0
1645341440,-57200000.0
1645341440,-64400000.0
1645341440,-71200000.0
1645341441,-78500000.0
1645341441,-86700000.0
1645341441,-95800000.0
1645341441,-102200000.0
1645341441,-102200000.0
1645341441,-102200000.0
1645341441,-102200000.0
1645341441,-102200000.0
1645341441,-102200000.0
1645341441,-102200000.0
1645341442,-102200000.0
1645341442,-102200000.0
1645341442,-102200000.0
1645341442,-102200000.0
1645341442,-102200000.0
1645341442,-98800000.0
1645341442,-93800000.0
1645341442,-88100000.0
1645341442,-80900000.0
1645341442,-74300000.0
1645341443,-58100000.0
1645341443,-48300000.0
1645341443,-38000000.0
1645341443,-27700000.0
1645341443,-17200000.0
1645341443,-6200000.0
1645341443,100000.0
1645341443,100000.0
1645341443,100000.0
1645341443,100000.0
1645341444,100000.0
1645341444,100000.0
1645341444,100000.0
1645341444,100000.0
1645341444,100000.0
1645341444,100000.0
1645341444,100000.0
1645341444,100000.0
1645341444,100000.0
1645341444,100000.0
1645341445,100000.0
1645341445,100000.0
1645341445,100000.0
1645341445,100000.0
1645341445,100000.0
1645341445,100000.0
1645341445,100000.0
1645341445,100000.0
1645341445,-1500000.0
1645341445,-5200000.0
1645341446,-7800000.0
1645341446,-11500000.0
1645341446,-17300000.0
1645341446,-23200000.0
1645341446,-30100000.0
1645341446,-37700000.0
1645341446,-44700000.0
1645341446,-54000000.0
1645341446,-62200000.0
1645341446,-71800000.0
1645341447,-80100000.0
1645341447,-90100000.0
1645341447,-99100000.0
1645341447,-102200000.0
1645341447,-102200000.0
1645341447,-102200000.0
1645341447,-102200000.0
1645341447,-102200000.0
1645341447,-102200000.0
1645341447,-102200000.0
1645341448,-102200000.0
1645341448,-102200000.0
1645341448,-102200000.0
1645341448,-102200000.0
1645341448,-102200000.0
1645341448,-100300000.0
1645341448,-95500000.0
1645341448,-87600000.0
1645341448,-80300000.0
1645341448,-71300000.0
1645341449,-61700000.0
1645341449,-50800000.0
1645341449,-39300000.0
1645341449,-30500000.0
1645341449,-18500000.0
1645341449,-8200000.0
1645341449,100000.0
1645341449,100000.0
1645341449,100000.0
1645341449,100000.0
1645341450,100000.0
1645341450,100000.0
1645341450,100000.0
1645341450,100000.0
1645341450,100000.0
1645341450,100000.0
1645341450,100000.0
1645341450,100000.0
1645341450,100000.0
1645341450,100000.0
1645341451,100000.0
1645341451,100000.0
1645341451,100000.0
1645341451,100000.0
1645341451,100000.0
1645341451,100000.0
1645341451,100000.0
1645341451,-1100000.0
1645341451,-3600000.0
1645341451,-6600000.0
1645341452,-10500000.0
1645341452,-15200000.0
1645341452,-20900000.0
1645341452,-26500000.0
1645341452,-33300000.0
1645341452,-39900000.0
1645341452,-48200000.0
1645341452,-54100000.0
1645341452,-63600000.0
1645341452,-70600000.0
1645341453,-78800000.0
1645341453,-85800000.0
1645341453,-97500000.0
1645341453,-102200000.0
1645341453,-102200000.0
1645341453,-102200000.0
1645341453,-102200000.0
1645341453,-102200000.0
1645341453,-102200000.0
1645341453,-102200000.0
1645341454,-102200000.0
1645341454,-102200000.0
1645341454,-102200000.0
1645341454,-102200000.0
1645341454,-100600000.0
1645341454,-95300000.0
1645341454,-89900000.0
1645341454,-82300000.0
1645341454,-74200000.0
1645341454,-65200000.0
1645341455,-55100000.0
1645341455,-44200000.0
1645341455,-33800000.0
1645341455,-22900000.0
1645341455,-13800000.0
1645341455,-3700000.0
1645341455,100000.0
1645341455,100000.0
1645341455,100000.0
1645341455,100000.0
1645341456,100000.0
1645341456,100000.0
1645341456,100000.0
1645341456,100000.0
1645341456,100000.0
1645341456,100000.0
1645341456,100000.0
1645341456,100000.0
1645341456,100000.0
1645341456,100000.0
1645341457,100000.0
1645341457,100000.0
1645341457,100000.0
1645341457,100000.0
1645341457,100000.0
1645341457,100000.0
1645341457,-1100000.0
1645341457,-4000000.0
1645341457,-7300000.0
1645341457,-11500000.0
1645341458,-16300000.0
1645341458,-21600000.0
1645341458,-27400000.0
1645341458,-34100000.0
1645341458,-40900000.0
1645341458,-48300000.0
1645341458,-55500000.0
1645341458,-63300000.0
1645341458,-70300000.0
1645341458,-79500000.0
1645341459,-88600000.0
1645341459,-98800000.0
1645341459,-102200000.0
1645341459,-102200000.0
1645341459,-102200000.0
1645341459,-102200000.0
1645341459,-102200000.0
1645341459,-102200000.0
1645341459,-102200000.0
1645341459,-102200000.0
1645341460,-102200000.0
1645341460,-102200000.0
1645341460,-100200000.0
1645341460,-95600000.0
1645341460,-88800000.0
1645341460,-81000000.0
1645341460,-75100000.0
1645341460,-65400000.0
1645341460,-54100000.0
1645341460,-43500000.0
1645341461,-33100000.0
1645341461,-22000000.0
1645341461,-10900000.0
1645341461,-2000000.0
1645341461,100000.0
1645341461,100000.0
1645341461,100000.0
1645341461,100000.0
1645341461,100000.0
1645341461,100000.0
1645341462,100000.0
1645341462,100000.0
1645341462,100000.0
1645341462,100000.0
1645341462,100000.0
1645341462,100000.0
1645341462,100000.0
1645341462,100000.0
1645341462,100000.0
1645341462,100000.0
1645341463,100000.0
1645341463,100000.0
1645341463,100000.0
1645341463,-900000.0
1645341463,-3800000.0
1645341463,-6600000.0
1645341463,-11200000.0
1645341463,-15600000.0
1645341463,-21700000.0
1645341464,-27800000.0
1645341464,-33500000.0
1645341464,-40500000.0
1645341464,-48800000.0
1645341464,-57100000.0
1645341464,-65300000.0
1645341464,-73400000.0
1645341464,-81900000.0
1645341464,-92200000.0
1645341464,-102100000.0
1645341465,-102200000.0
1645341465,-102200000.0
1645341465,-102200000.0
1645341465,-102200000.0
1645341465,-102200000.0
1645341465,-102200000.0
1645341465,-102200000.0
1645341465,-102200000.0
1645341465,-102200000.0
1645341465,-102200000.0
1645341466,-102200000.0
1645341466,-99800000.0
1645341466,-94800000.0
1645341466,-88600000.0
1645341466,-80600000.0
1645341466,-73100000.0
1645341466,-65300000.0
1645341466,-56000000.0
1645341466,-45200000.0
1645341466,-35100000.0
1645341467,-23600000.0
1645341467,-14700000.0
1645341467,-5600000.0
1645341467,-400000.0
1645341467,100000.0
1645341467,100000.0
1645341467,100000.0
1645341467,100000.0
1645341467,100000.0
1645341467,100000.0
1645341468,100000.0
1645341468,100000.0
1645341468,100000.0
